,Unnamed: 0,Station,Address,lat,lon,zipcode,Geo_FIPS,total_population_1_km,pop_below_18_1_km,pop_between_18_34_1_km,pop_between_34_65_1_km,pop_over_65_1_km,occupied_households_1_km,family_households_1_km,nonfamily_households_1_km,householder_less_than_high_school_1_km,householder_high_school_degree_1_km,householder_some_college_1_km,householder_bachelors_degree_1_km,older_than_3_in_school_1_km,older_than_3_not_in_school_1_km,not_high_school_grad_1_km,high_school_grad_1_km,employed_1_km,unemployed_1_km,not_in_labor_force_1_km,30_49_percet_income_to_rent_1_km,over_50_percent_income_to_rent_1_km,commuters_by_car_truck_van_1_km,commuters_by_car_truck_van_alone_1_km,commuters_by_car_truck_van_carpool_1_km,children_living_with_single_parents_1_km,private_sector_1_km,public_sector_1_km,self_employed_1_km,private_non-profit_1_km,unpaid_family_workers_1_km,households_social_security_income_1_km,households_SsI_1_km,households_retirement_income_1_km,housing_units_1_km,vacant_units_1_km,total_cars_1_km,commute_time_1_km,median_household_income_1_km,average_household_size_1_km,population_density_1_km,median_house_value_1_km,ev_car_count_1_km,total_sessions,total_connection_time,total_amount,total_kwh,distance_freeway
30,30,AUI-10256,"8843 S St Andrews Pl, Los Angeles, CA",33.9573684,-118.3116296,90047,6037238400,145409.0756357109,11874.163922731792,2251.6566357765228,2523.168320947069,4754.7955099546525,2344.54345605355,4646.963236646355,2983.552560247507,26225.99242262001,694.6817845892894,1028.2133238041936,1823.6266657402139,1100.4414625126578,2777.437651513768,8639.643425454291,11.450686079761924,487.0040280780292,5266.080188085272,484.5221724934363,1114148.9216140648,575.4583634184104,716.7342696349452,4661.947275293225,4323.663139901594,338.2841353916308,1128.757741572372,3234.780668044421,1142.2734603876745,358.98819248002786,514.7620476480054,15.275819525142307,1571.7831953443758,439.19497524221396,1140.3575409854072,4896.2104119581645,249.24717531181045,0.7377446342838758,33.60010329030252,628.7044928457268,2.5438169551956302,1584.7186666531077,35.93658981798522,10,11:23,19.49,45.382,2.279602458621384
31,31,AUI-10230,"8923 S Western Ave, Los Angeles, CA",33.9556072,-118.3092868,90047,6037238400,132103.12291357288,12537.142787647388,2481.99526428005,2659.943699890024,5077.606764607379,2317.597058869937,4773.674736402946,3151.221212878616,27574.402546883517,883.0451294577932,1106.6760248828132,1828.0727500442706,955.8808320180693,2822.987995831847,9227.191554908082,15.267872140313447,551.5685097939269,5459.754395998258,577.9353729605432,1030196.4566931764,631.2120777226178,823.1608328749668,4792.427971187379,4481.77366271064,310.65430847673883,1286.5193796504307,3471.7672312610152,1126.896545696063,400.32882163968566,440.00222413850497,20.759573262989047,1612.6727760898013,486.2919882374583,1142.6431603398514,5037.208802488806,263.53406608585976,0.8562793798845612,33.7436494721356,641.2454043702904,2.5868148828145725,1717.9932400906753,33.32900368009846,12,9:38,3.13,33.759,2.0810923206470524
32,32,AUI-10234,"3145 S Vermont Ave, Los Angeles, CA",34.0262389,-118.291681,90089,6037221900,154444.12654393425,25938.943557471397,2880.114389439782,16260.869994666984,4953.0471273751455,1844.9120459894825,6762.524501694516,2778.372049973793,155631.71597778331,1588.4776406603482,1179.5057105312974,1831.7668402154131,2162.7743102874574,14932.390786169097,10473.448016794853,49.65812450237998,4714.890880315061,9888.764014948456,1794.1649603116746,3992572.5383481295,1283.070721347877,2151.7351374271693,5123.6120214300345,4387.2288538815255,736.3831675485054,1115.4471039007674,6700.610452141949,597.5414571925337,982.4867530139568,1595.4617263448722,12.663626255143043,1207.9168683222001,492.9447147108621,479.08824853429115,7387.732104315591,625.2076026210734,1.4910440992390306,27.596764459986936,553.3543144737039,3.0874581966738868,1966.383049007566,117.40383454664007,59,101:36,189.17,328.31699999999995,1.6555100649254468
33,33,AUI-10240,"3540 W 3rd St, Los Angeles, CA",34.0687591,-118.2931096,90020,6037211921,643054.5479420085,51592.7604207451,9537.730545515704,17895.923434958044,19363.49604238916,4795.610397882203,20358.2716503345,10695.511969150346,794337.3471773616,4227.795489765015,3669.664107845903,4589.098307218843,7871.713745504742,12195.621473386176,37364.79876830359,102.53654424444748,1658.014497003974,28538.00481760837,1683.5836631533066,8745569.92056686,5247.421673270126,5632.8258685761375,18783.168213622634,16778.8304386766,2004.3377749460346,3063.5202675553833,21587.198017518127,1502.3896616002005,4405.202491049883,1025.8674044024424,17.347243037710832,2731.0199366399247,1071.3293582259914,669.8128798105099,22989.570524893043,2631.298874558543,0.17296029655179826,32.900092296237304,688.6451779110979,2.5334860096848844,917.3426083144842,233.233531720257,107,206:19,264.46,742.586,1.2922310522018416
34,34,AUI-10239,"19054 N Kittridge St, Los Angeles, CA",34.1902212,-118.5485848,91335,6037132502,193291.60611544922,14973.504136311953,3119.4952716834023,3515.785079214449,5976.82600984189,2361.397775572216,4661.819827638952,3289.3247768107435,44627.024900263255,698.6342107182027,1134.7729222834055,1418.0357910283506,1410.3769036089936,3722.395646926704,10715.475866215616,18.966999679699846,769.821754729194,6855.8984158152525,560.1717995427354,1454736.0010901724,542.4282251352898,975.154885857766,5901.4182789352635,5216.532432856186,684.8858460790766,831.7951124384065,4682.360620231793,716.3437689110625,1077.85920703093,375.81427190584935,3.5205477356173422,1244.8571887500875,519.5899915823746,475.99653906096046,4831.26808315488,169.44825551592726,0.05447680073462657,31.54832835268396,487.76389735053215,3.0913536125940264,1500.5491264157504,80.44929427321948,143,243:50,404.4,1278.258,1.7847283361255426
35,35,AUI-10225,"23385 W Burbank Blvd, Los Angeles, CA",34.1722467,-118.6443485,91367,6037137302,174778.64826371672,5103.89961089066,971.7282995936024,679.8243760481855,2376.834439134862,1075.5124961140102,1766.2433726508746,1364.0150934653968,5514.8687325587425,27.965924963993483,135.0036142759056,513.5497716517563,1089.7240617592192,1338.1925334046948,3638.754565987199,0.0,195.71122186485727,2386.898590524073,142.0458679547011,1093001.387283915,71.16994195876117,79.29999105820764,2053.5559941507827,1891.0448574989725,162.51113665181023,68.45738020689922,1427.127249664171,174.98725957553108,649.1624071210096,131.04422674606042,4.577447417300898,590.425798931598,102.24566379877187,341.9400473187735,1815.3333424346745,49.089969783800036,-0.917950116845252,33.531937423890064,343.9820774608567,2.885589624106698,1439.5932955011301,116.97265732532688,43,75:51,47.0,367.331,1.7412752231701814
36,36,AUI-10223,"18401-18435 Kittridge St, Los Angeles, CA",34.1902425,-118.5335015,91335,6037132700,152237.06386849226,12952.969033312302,2939.717770956262,2993.0544177185775,5461.0931606303975,1559.1036840070624,4135.791186492373,2900.8589099729616,26079.260242152584,798.3229677593129,803.8827494097276,1278.9122112357056,1254.673258087627,3740.800726662417,8808.586975723418,11.891513840114055,645.3992413540111,6635.356631115562,252.01077739165447,1254423.8932299886,598.5966567027909,699.8087414869049,5343.099408784546,4642.907686501536,700.1917222830098,755.8585732988762,4441.930144177947,635.300822942449,1199.4613637159641,351.1408950082437,7.523405270956577,963.812217093184,362.9692879050385,383.1044794487941,4287.233583822932,151.4423973305596,-0.424021698885613,31.85359556450469,524.6020472489527,3.121505522736064,1466.3048568304746,81.71881793251094,9,175:42,4.34,63.56399999999999,2.0140737231251142
37,37,AUI-10203,"6813 N Hayvenhurst Ave, Los Angeles, CA",34.166923,-118.4923732,91436,6037980024,87805.87227296058,2571.244997294946,494.51394848940737,487.3964929191217,1044.9435124358586,544.3910434505585,973.4240472516707,689.0614138095975,2148.4929313603293,58.092862807598934,75.92761639004254,171.4836013377585,667.9199667162708,577.1761283972488,1928.6840992917944,5.057568796721559,88.4416122787228,1339.9466116684841,40.32661435259259,618533.5365568543,74.92140241130235,61.368733647251126,1050.4719059215124,971.737170719996,78.73473520151644,49.26298064762189,794.6852912583361,118.32940937220735,332.80465303968225,92.44089258848706,1.686365409771424,324.90920794315724,26.29433537428376,154.72164950761157,1054.5151407240148,81.09109347234416,-1.2625348244582233,31.456693022703828,287.52025247096145,2.8449832245007065,788.5913502466002,168.08162979397386,29,48:48,91.64,235.361,1.427323908551982
38,38,AUI-10202,"6013 W Cadillac Ave, Los Angeles, CA",34.037672,-118.37471399999998,90034,6037270300,272142.7375874805,14077.837217546985,2580.0006869835183,4427.031968757483,5486.790395462761,1584.0141663432212,5200.026311876854,2844.7777387520173,62570.878078054884,731.8047184201921,868.8681387029277,1630.4988091249577,1968.8546456287772,3159.456765118612,10665.914029021456,0.0,630.0965675301375,7907.526163102331,465.26949021101507,3414203.7718438082,875.2227459870903,905.7087742140303,6287.336551137041,5678.569767702404,608.7667834346362,615.6464934468348,5313.9226956693565,693.3209030051354,1288.0513775907973,602.874406786638,9.356780050405595,938.4731338531295,271.4418870516936,599.7432358866241,5588.5960975518055,388.56978567494906,-0.0930481410263364,27.355848049960574,599.7824234534346,2.6201781049346398,857.5314902490975,228.0524956886792,12,17:23,27.07,56.279,3.0617800266793664
39,39,AUI-10253,"587 S Hobart Blvd, Los Angeles, CA",34.0638047,-118.3055059,90006,6037211802,624372.6954575294,50626.72744674732,8516.124687503496,16717.57780788339,19959.26552385245,5433.759427507977,21753.419993237087,10890.734259481043,749078.2497136855,3651.6636180029577,3960.7703250748527,4807.811581699005,9333.174468460273,10917.377475603902,38132.65916814251,106.65310000923357,1641.5228568250704,29065.711652471342,1705.269338608724,9008587.20908008,5904.2719331897215,6100.519932564036,19264.43483141077,17616.366534130208,1648.0682972805664,2529.490549657904,21562.504344628214,1444.7355714054113,4635.538772450411,1348.6755464660725,74.25741752123507,3232.164816639025,1230.9184307541225,752.4103828872452,24456.993417740166,2703.5734245030844,0.056663321128322064,30.899951539476294,735.7692151445079,2.3064796873317657,836.4083431614907,229.33470948090942,116,564:03,213.56,729.65,2.1547804724392035
40,40,AUI-10215,"609 W Alpine St, Los Angeles, CA",34.063369,-118.241175,90012,6037207103,216880.41018239362,19227.559547552493,2566.2454216055207,6972.409104188433,6799.104870729144,2889.800151029397,6585.625160293621,3205.750974451211,104773.95824766351,1905.186228361824,914.6014273208557,1392.1945060762412,2373.642998534701,3835.2286354571056,14976.889061161368,67.50882607302718,510.1940733181696,7701.855902580983,804.4028905173877,2678031.495302857,1671.909831455151,1902.202034023469,5115.6163917540225,4447.288106714478,668.3282850395462,864.3479850815096,5386.524312513582,710.7140428662227,1083.299451684138,506.98790572022097,14.330189796818367,1587.0875743365714,894.0121349061444,267.58019587595703,6847.961703386187,262.33654309256445,0.43610710378876,29.192321696236554,552.8881112381766,2.476656833282816,1783.777196598145,345.0032400601522,107,283:28,154.69,1086.8339999999996,1.5155215110652418
41,41,AUI-10219,"6438 N Fulton Ave, Los Angeles, CA",34.18744,-118.422412,91401,6037123520,202301.60924707504,15344.9320857344,3150.869116057193,4030.849426708644,6189.903650783728,1973.3098921848352,5184.515286304996,3472.2772941654616,54226.814210369295,1023.4309970518888,1004.1365827181056,1617.7612103945896,1539.1864961404126,3937.937342694566,10889.014916837901,19.963097601172787,866.5875563099675,7709.1105994325035,613.7186257907376,2272151.590969791,1032.8743225398016,1180.4547966631399,6267.423405048195,5553.3157079418115,714.1076971063825,813.4179288207338,5304.450962151039,581.9567590461928,1402.8484630516848,418.7661145178925,1.0883006656971488,1165.0536786839007,473.5803821364438,458.6932600037027,5354.192907745616,169.6776214406203,0.1944698337939881,32.52057037437,501.74190263649183,2.8927775271811607,1154.5828522824208,162.71032332235387,138,611:40,748.21,1810.076,1.5956351757458818
42,42,AUI-10242,"1109 South La Brea Ave, Los Angeles, CA",34.054634,-118.343996,90019,6037216200,307187.7012662274,15359.997544935295,2324.711300687246,4195.9141109647335,7053.836510802553,1785.5356224807626,6902.846079486805,3211.608616289744,52616.430951209266,565.425219806502,707.6989332651777,1761.3562418373026,3868.3656845778223,2948.5811273731606,11843.70013127714,0.4500240113175731,330.82639557885364,9563.301732469428,406.1252965947746,3943871.264579145,1179.3562548933921,1100.650106720934,7364.466785067285,6808.364179246436,556.102605820848,964.7787915348422,6432.6994882447,778.127420670448,1670.0192569857109,679.1285475726428,3.3270189959262138,1361.6839712091548,169.97494816442725,684.6826443291706,7688.772170073572,785.9260905867678,-0.20174444458811552,29.22380442327875,985.3923554260159,2.2930935817721267,916.007327765486,202.131649574087,71,306:51,95.27,1401.9679999999996,1.9149350103897267
43,43,AUI-10272,"7614 N Louise Ave, Los Angeles, CA",34.2088705,-118.5096412,91406,6037131100,182603.76523430023,10450.457026349075,2156.036621437369,2381.627107170431,4520.479738652332,1392.3135590889428,3305.0473202437042,2317.102847126553,22113.242080322252,374.9323487921944,552.3710960147996,1220.8007924955887,1156.9430829411215,2416.1988402464585,7744.7363906985765,8.891212112354292,457.76943551828117,5388.674864529652,372.0421005745944,1263420.8791789366,290.67910137372075,352.63730036074526,4708.713262801057,4216.373763304195,492.3394994968617,299.79727107528674,3565.209331178207,598.8918042144768,893.8750576308388,330.0915932006983,0.6070783054320551,981.0764802700083,142.71768588386306,535.9267095568872,3399.155777210456,94.10845696675108,-0.4789932545068916,33.3034710876849,387.8373583629652,3.1629286194945014,1106.0127659021646,88.42176773144242,61,144:28,221.9,765.377,2.7839990449582435
44,44,AUI-10260,"9866 N De Soto Ave, Los Angeles, CA",34.249545,-118.5883922,91311,6037113303,123833.87317068428,8876.565890517231,1623.4636582684793,2152.400167059255,4089.2356170996914,1011.4664480898044,3276.3676746181814,2260.649101708227,17564.070244581002,184.50412384598124,621.5310825563288,1072.9711503592348,1397.3613178566363,2660.83593697553,6013.893097089847,24.409373955349675,389.7910616260208,4797.724290268508,467.7012160642553,708680.3193850542,551.4856087429466,409.42255593952285,4035.2821289372882,3578.2489669296883,457.0331620076004,411.36360141278885,3530.4950155050587,381.62017919767266,510.1248583527485,367.75190041636864,7.732336796659975,807.5128607301573,100.40306456876644,389.4549841484862,3324.067465561095,47.6997909429136,-0.3080787741918189,29.86799216037927,498.1371611326797,2.815343406374777,1418.9298330626712,29.60809833751248,35,60:03,83.36,383.122,1.3736632785215643
45,45,AUI-10258,"11118 S Main St, Los Angeles, CA",33.934146000000005,-118.2737655,90061,6037241110,162824.932142566,19658.488082594733,6017.735386804334,5734.0058511147945,6510.169813462237,1396.5770312133745,4953.6773901236165,3766.548448247663,72807.76423359412,1903.2390320984766,1488.5323891252415,1192.3525448242426,369.5534240756582,5941.0807019578415,12757.266574956566,105.92619502323522,1313.8902045150512,7544.752439512111,639.1945159370508,1455307.669230024,695.0148054396585,1280.8221052639428,6319.160394956705,5560.90379401894,758.2566009377615,2222.5900743697143,5884.674288851819,613.5967813017545,832.4300839787427,202.9209499131477,11.130335466646589,1139.054222229043,707.6531588786327,304.3524134001912,5158.106691894486,204.42930177086842,1.2920261807213749,33.80335103111957,292.69426750548706,3.948844561896318,1526.071867794191,16.13806929529526,20,48:52,21.92,162.30100000000004,1.333340257363653
46,46,AUI-10222,"3840 S Western Ave, Los Angeles, CA",34.016127000000004,-118.30875690000002,90062,6037231300,200790.06920355625,23777.54508140105,5604.685206158302,6693.429179865442,9067.584100730646,2411.846594646663,6923.328589973372,4858.770470535442,96412.85975173926,2501.695591893461,1503.3387199856381,1896.8023817409794,1021.4918963532936,6124.0474145140915,16535.367696511246,23.851386751661142,1003.613948656393,11353.530677467304,830.0390771930813,2133626.28175124,981.3624030673033,1595.052631318998,8643.026020902482,7393.4997673116895,1249.5262535907914,1772.387228389811,7900.656914647095,978.8513681804544,1874.5435617131006,570.5325570976619,28.946275828992423,1718.4622952784198,735.8413733453212,764.0894666970459,7236.700927282887,313.3723373095149,0.5708329035033465,36.860833195560275,442.595468666952,3.4541287082099785,1416.076574058516,51.278727921174756,13,16:56,33.95,97.768,1.8904321842250391
47,47,AUI-10209,"11730 National Blvd, Los Angeles, CA",34.02189370000001,-118.4394675,90064,6037271500,249918.1592945294,10913.94805727083,1875.1950529855621,2993.822010174892,4174.674470732853,1870.2565233775229,4803.702017091363,2531.619654910221,26227.1587766546,260.04775205462124,211.1446492928217,1016.6720897821634,3315.8375259617574,2450.7449279624925,8032.541170686335,0.0,308.2257535223366,5981.994263772082,226.44606770196822,3211081.51737848,448.7598585238897,640.3550353287941,4635.578497614636,4273.768033862763,361.81046375187276,345.63785327517166,3318.5370761193217,742.7141418311955,1334.7358285837327,565.1879296530008,20.819287584830626,1184.2799651367359,39.599512487237675,495.0294651039295,5098.809389531915,295.10737244055116,-0.5118301743995891,25.982221226230212,908.4835690312126,2.244056501389733,1152.5383489478168,279.83138218331084,39,95:12,170.65,355.88,1.613783640247963
48,48,AUI-10210,"11667 W Santa Monica Blvd, Los Angeles, CA",34.044141,-118.455429,90025,6037267501,500716.2366579857,26479.872814721504,2612.145126725483,12348.823491975489,8895.992301031345,2622.911894989191,12525.504357054197,4406.560332391925,173616.34389310662,808.1690726281165,905.0236508480076,2321.872364714547,8490.439268863523,5001.805695198601,20588.133473180016,46.504305734640475,416.0443759964657,17377.124600295578,1006.9080842796359,4728659.297491335,2595.2740730339965,2384.8621280757475,12544.436233998746,11427.008488306192,1117.4277456925508,545.9228248287603,11946.655437196887,1738.1221520670429,2454.2941095092965,1228.0529015223476,10.0,1732.0992957404064,361.361766467788,699.7954657860109,12962.173292476731,436.6689354225415,0.615230741327277,25.85143572488245,1125.7624229159992,2.2184652117890478,908.5095465192873,352.896703517146,77,187:31,79.35,938.178,1.3220986588349188
49,49,AUI-10213,"10478 W Wilshire Blvd, Los Angeles, CA",34.0647503,-118.4310256,90024-2613,6037265700,384359.1904496765,13916.400220580166,1734.3609980432238,4759.586284346797,4200.237500160833,3222.2154380293127,5973.430102596944,2573.728102251345,60833.325440505156,134.65278272190514,502.53699953344045,990.2162028326358,4346.024117508961,4579.922152815476,9081.392853727064,0.0,1293.230841163573,6346.469227342028,415.7971618991485,5819616.263587751,593.0844329071792,983.098321830822,4400.025557627374,4052.020265532608,348.0052920947654,229.84348466493995,3169.440687947015,865.4048298695259,1521.4305678881203,771.6698829774065,18.523258659959527,1937.944733601506,171.6508119986911,681.9878926761343,7122.184600092709,1148.754497495766,-0.25074963929994465,23.34009212756134,910.8654070663761,2.0265783510881064,1538.4466061840674,353.4333527880504,81,210:05,219.77,917.149,2.6387387436898067
50,50,AUI-10211,"8334 Lincoln Blvd, Los Angeles, CA",33.9618772,-118.4208079,90293,6037276500,225972.93881993805,11212.544048725173,1186.9420634056805,5839.285684990799,3033.859301664346,1152.4569986643505,3658.040381436369,1676.2548725470956,25450.358104969237,23.86863432915285,281.4037539471373,1008.2472623254347,2344.5207308346435,5157.2626291042325,5875.534134554335,0.0,2143.494505301952,5948.623510431703,392.25858509902673,2097294.815761291,343.03673592730036,638.8891097580553,4111.661209211988,3815.6015459713462,296.0596632406416,135.69567389996038,3616.8736873572802,595.4174506840058,711.3109070161947,980.6416569230162,44.37980845120596,678.4181659971943,70.37041827959627,424.95642784190386,3977.8592847182285,319.8189032818609,-0.37717906874762797,24.746911181804265,746.6967834889285,2.4018234227898683,1534.5111885934953,97.98305782054224,67,156:46,154.54,731.4939999999998,2.159787836011063
51,51,AUI-10221,"12159 W Olympic Blvd, Los Angeles, CA",34.032711,-118.4550231,90064,6037267600,245113.18200701426,13555.12650496353,2048.9729515448707,5077.688831465096,4893.218307179665,1535.2464147738974,5808.954124250848,2481.137853141181,49829.222494942784,485.646929325888,615.7896104485867,1216.294549268976,3491.223035207397,3178.393708852959,9808.613485879652,23.64663044096848,356.1560862104846,7952.339490141707,375.3241346734304,2756015.7196126017,949.9684330402,861.1682291851079,5768.707986563217,5304.211617980554,464.4963685826648,513.4345957668879,5373.71546069154,715.7751278102475,1338.8679226107724,521.6876980954254,2.293280933720733,1026.0674896411358,177.45044348002025,466.35146210018775,6091.280100008826,282.32597575797894,-0.043408832934036065,23.550474101141177,1045.8928115864985,2.321641033473619,1210.6106649681485,337.3636233563943,13,19:23,29.39,101.938,1.2355829905297593
52,52,AUI-10217,"6646 W Sunset Blvd, Los Angeles, CA",34.0978525,-118.3348393,90028,6037190700,276403.63535878854,21185.178453476725,1400.9116915377006,9454.490126608374,8041.542163641013,2288.2344716896373,12119.652453408933,2730.073472220961,144669.377820669,912.742604830322,1533.983193102635,3463.9165862273876,6209.010069248587,3445.668895535636,17412.32815039167,85.8639884486135,744.5915690899286,13431.994840384807,1593.7712646636066,4442990.29699865,3292.785014617593,3505.265007765457,8295.471364197754,7608.103141485885,687.3682227118692,381.26774347006585,9692.071827869715,568.7118133207474,2514.716404136487,631.8452323175766,24.649562740275968,1342.0850682045634,994.5362607469388,399.05527958353724,14131.9440466712,2012.2915932622686,0.6756699749402933,31.65114532865817,1411.723931713718,1.7367772901857632,709.057690388556,171.66004628887697,135,262:50,464.54,1249.104,1.099057980761517
53,53,AUI-10208,"12237 W Santa Monica Blvd, Los Angeles, CA",34.040011799999995,-118.46559340000002,90025,6037267402,443348.20749392826,23486.91689308148,3022.0882181978172,9567.249740128238,8322.451793556684,2575.127141198739,11141.482345720928,4186.98725882908,127585.26151694306,649.0757351046441,824.7439348411998,2127.3142009809812,7540.348474794104,4398.040237229958,18218.91249930864,29.093536305188923,471.1183314073737,15058.63758121214,934.4523653374088,4731803.086964412,2175.9514914630718,1995.2997942563968,10642.350212468207,10030.723111228152,611.6271012400558,710.8927703866265,10235.35883061466,1508.0571619032944,2429.26532934533,885.5010279050073,0.4552314438486209,1632.7286606027453,334.91093967193285,707.4339373192104,11763.260020525013,621.7776748040831,-0.07938464624877528,23.743393726797606,1296.8204140018588,2.1445054322663704,1004.769769526634,355.0555634514385,242,563:31,575.01,3281.288,1.4316379821767091
54,54,AUI-10271,"11816 W Major St, Los Angeles, CA",33.984934,-118.4002577,90230,6037275603,159611.55179873726,7868.819467732612,1479.9626869652789,1608.8898782912909,3501.3382252830042,1278.6286771930381,3399.984585136146,1986.551699307088,11379.524927652637,156.15527105035426,298.53801936346883,899.4351780923973,2045.8561166299253,1682.915753866319,5917.714231061439,13.278813033581494,243.80823363142204,4346.783756605489,205.34615438009155,1341060.662540836,263.89708742367577,376.18884918464073,3607.294692758175,3346.475704921155,260.8189878370204,251.38118605604512,2907.5541745863256,495.7625279260569,644.9871879217727,287.4763745894453,11.003491581887618,764.2421547549062,92.2412300125512,459.94723694960265,3546.161002365574,146.1764172294279,-0.5344477075269733,28.89101685992825,1044.5543762043073,2.3085295110614528,1368.1138353998642,172.09152126275052,21,33:52,16.4,112.958,1.3902744663637612
55,55,AUI-10252,"11677 San Vicente Blvd, Los Angeles, CA",34.054247100000005,-118.4651397,90049,6037264103,475283.0547435614,15935.40362291836,1605.6127370205033,6135.455287005335,5897.051755368587,2297.283843523937,8339.579720822112,2867.0375857996037,107837.89085449591,193.11681490957696,305.7973447244544,1666.9229118615656,6173.742649326515,2505.6224565352577,12986.13328607289,3.445555564598662,365.8772513597515,10186.536753002503,812.8659800983835,4076820.5069352915,1518.6017347672848,1561.9625014023711,7189.920490025637,6905.996664248663,283.92382577697487,505.4279553611913,6903.966084981996,761.0924621632596,1973.8104173418374,544.6170899519896,3.0506985634218795,1423.2288483390148,256.9847066101934,596.2745424874689,8832.616796082639,493.03707526052733,1.6380580761048007,29.803553261097413,839.4539452492227,2.2887872811958947,866.2763398726048,127.5025436777663,60,135:11,151.49,799.72,1.2607145340407881
56,56,AUI-10250,"8624 S Wilton Pl, Los Angeles, CA",33.9591244,-118.314752,90047,6037238400,168689.17530688038,11758.731991166083,2296.6934801061907,2539.419910950619,4619.0213177539035,2303.597282355373,4582.084745106942,2918.241670833806,27880.32086898533,578.0854839341978,941.2849000746505,1800.9441460949897,1261.7702150031048,2980.2575656957442,8331.025604380291,8.363529530071332,471.77168825863885,5272.328371351266,424.6170360287957,1236250.3577016722,536.412406535101,670.4645720944873,4649.076925929068,4228.42610957594,420.6508163531285,1078.9289681325922,3097.575849201665,1208.6035662296554,395.02997724335336,562.0973128516429,9.021665824948519,1498.6627706263446,425.06311171285085,1104.0550686615502,4814.601476352098,232.51673124515483,0.5997124619629317,34.29576097881311,586.9489246646011,2.5557977923989137,1423.7030814166822,39.27735330502153,6,5:42,8.59,39.544,2.3793844517582605
57,57,AUI-10246,"1516 N North Spring St, Los Angeles, CA",34.06782860000001,-118.2305633,90012,6037206010,118218.34003084544,10687.805903577362,1619.6007499293473,3513.6770106326635,4136.550472031126,1417.9776709842236,2866.9211551175426,1675.7572729344174,36262.649554612944,1114.543584733842,389.86189957366236,594.3690212479061,768.1466495621335,2060.9186459811167,8389.390632546605,55.19685879349875,394.9569680368412,3804.6254431381567,388.28145978824654,1447635.3957587797,632.4960080324169,702.4854913210452,2406.8501453366102,2049.4514253582634,357.398719978347,516.9807027825834,2540.791729131125,478.17453796602655,529.8988430752731,255.3791413559935,0.3811916097376462,737.9803917309877,352.7870069068556,154.02700306081502,2996.7646204337425,129.84346531619929,0.6522528102147855,30.923698116441134,358.8541383863473,2.9192106337874097,1575.8774302412162,273.03639197818944,46,121:07,32.97,372.329,1.6093304398318509
58,58,AUI-10220,"616 W Washington Blvd, Los Angeles, CA",34.0347482,-118.2737356,90015,6037224020,145708.33781939876,16264.345033598673,2939.153862196002,7366.2763172550585,4508.457336842896,1450.4575173047174,5422.427260093366,2567.474056448971,87975.25201355621,1736.9472081747342,1041.5145601527804,1131.5124070485165,1512.4530847173367,6295.599989041573,9559.718142151974,74.24356665430571,1308.765189282522,7609.897687426286,677.4652113535943,2689590.310479429,1264.5278415163732,1804.239343934499,3692.2671557145577,3002.299464450729,689.9676912638298,1194.7935225476613,5454.8866436208755,410.45517113772337,940.9022846977097,796.6542516032068,6.999336366771865,844.5837190757878,464.85354557827867,266.1868334656353,5948.416490345483,525.9892302521147,0.8281887881134804,31.469387274362926,634.5197355079696,2.670340523406225,978.288830909258,118.37634563113674,23,26:17,39.43,92.755,0.7036071838941607
59,59,AUI-10243,"13076 W Sherman Way, Los Angeles, CA",34.2011905,-118.4515324,91405,6037127220,180245.027036708,21277.92312397029,4939.750846093742,6080.697239148923,8032.078102813747,2225.3969359138737,6901.571345705811,4368.3309589916025,78492.96769282184,1603.7894848489866,1643.2263229946825,2115.1965755495453,1539.3589623125974,5688.127265302993,14635.031678187583,47.892021280059424,978.112165333916,10657.025985534543,1197.1420901192175,1929722.7694011317,1747.5610261990437,1789.8611952839933,8604.737576424224,6825.910627100457,1778.8269493237665,1434.9444590326666,8136.682702630769,698.5085318176469,1296.6728130526235,522.9512112081734,2.210726825332126,1462.60165441678,545.8940737582705,458.1740196647844,7158.632717555791,257.06137184998005,0.6152206781847356,32.55219774827205,589.2534455211128,3.0693145906644905,1129.7542733963605,257.7454908938996,3,0:00,0.0,0.139,2.7052017342161454
60,60,AUI-10204,"2843 S Flower St, Los Angeles, CA",34.0262014,-118.2760072,90007,6037224700,111712.55559491037,18416.10663828335,2235.8328198624718,11989.01684420728,3158.5118252939424,1032.7451489196512,4006.8288119711433,1755.6821798596316,86684.24696316567,1286.7889566933638,589.7527440785607,1035.331487529022,1094.9556236701962,11415.138863697337,6667.465424286871,47.49201576336417,3775.898355302165,7029.346957858816,1145.5241784406026,2385609.3866368257,844.312421183357,1528.0971192149686,2743.1283799136772,2267.9831809526518,475.14519896102524,1054.949654950318,4720.574451511691,437.2521339391961,543.7731023014084,1322.3668851765487,5.380384929971243,522.8799571798204,272.7389186991118,217.90986404865575,4446.031539535364,439.20272756422094,1.4179356738256048,28.01072467754476,448.92345081624603,3.149199871442007,1664.2451451124193,87.40954216579925,150,257:53,235.9,1185.914,1.2986327878200463
